Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,983795,-,-,-,42.29,-83.74,0,263,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI
2022,7,15,4,0,0,0,0
2022,7,15,4,30,0,0,0
2022,7,15,5,0,0,0,0
2022,7,15,5,30,0,0,0
2022,7,15,6,0,0,0,0
2022,7,15,6,30,0,0,0
2022,7,15,7,0,0,0,0
2022,7,15,7,30,0,0,0
2022,7,15,8,0,0,0,0
2022,7,15,8,30,0,0,0
2022,7,15,9,0,0,0,0
2022,7,15,9,30,0,0,0
2022,7,15,10,0,0,0,0
2022,7,15,10,30,21,116,16
2022,7,15,11,0,77,275,42
2022,7,15,11,30,126,119,100
2022,7,15,12,0,192,121,155
2022,7,15,12,30,336,592,103
2022,7,15,13,0,441,725,93
2022,7,15,13,30,512,693,123
2022,7,15,14,0,603,733,135
2022,7,15,14,30,695,798,129
2022,7,15,15,0,688,644,191
2022,7,15,15,30,722,596,230
2022,7,15,16,0,771,612,239
2022,7,15,16,30,816,655,225
2022,7,15,17,0,757,464,328
2022,7,15,17,30,684,250,451
2022,7,15,18,0,623,169,465
2022,7,15,18,30,522,91,438
2022,7,15,19,0,475,69,413
2022,7,15,19,30,484,99,399
2022,7,15,20,0,458,117,363
2022,7,15,20,30,282,17,269
2022,7,15,21,0,273,20,259
2022,7,15,21,30,201,11,194
2022,7,15,22,0,159,9,154
2022,7,15,22,30,88,2,87
2022,7,15,23,0,46,1,46
2022,7,15,23,30,24,0,24
2022,7,16,0,0,39,2,39
2022,7,16,0,30,21,0,21
2022,7,16,1,0,5,0,5
2022,7,16,1,30,0,0,0
2022,7,16,2,0,0,0,0
2022,7,16,2,30,0,0,0
2022,7,16,3,0,0,0,0
2022,7,16,3,30,0,0,0
2022,7,16,4,0,0,0,0
2022,7,16,4,30,0,0,0
2022,7,16,5,0,0,0,0
2022,7,16,5,30,0,0,0
2022,7,16,6,0,0,0,0
2022,7,16,6,30,0,0,0
2022,7,16,7,0,0,0,0
2022,7,16,7,30,0,0,0
2022,7,16,8,0,0,0,0
2022,7,16,8,30,0,0,0
2022,7,16,9,0,0,0,0
2022,7,16,9,30,0,0,0
2022,7,16,10,0,0,0,0
2022,7,16,10,30,16,52,14
2022,7,16,11,0,70,209,44
2022,7,16,11,30,154,445,59
2022,7,16,12,0,242,558,73
2022,7,16,12,30,334,638,84
2022,7,16,13,0,427,698,94
2022,7,16,13,30,517,743,101
2022,7,16,14,0,604,777,109
2022,7,16,14,30,680,788,122
2022,7,16,15,0,512,310,273
2022,7,16,15,30,508,142,391
2022,7,16,16,0,628,271,393
2022,7,16,16,30,504,192,331
2022,7,16,17,0,638,213,442
2022,7,16,17,30,672,234,454
2022,7,16,18,0,703,313,412
2022,7,16,18,30,711,416,329
2022,7,16,19,0,635,349,323
2022,7,16,19,30,325,49,283
2022,7,16,20,0,177,5,173
2022,7,16,20,30,74,0,74
2022,7,16,21,0,124,1,123
2022,7,16,21,30,150,5,147
2022,7,16,22,0,110,7,106
2022,7,16,22,30,52,0,52
2022,7,16,23,0,105,5,103
2022,7,16,23,30,81,9,78
2022,7,17,0,0,98,120,75
2022,7,17,0,30,47,75,39
2022,7,17,1,0,7,0,7
2022,7,17,1,30,0,0,0
2022,7,17,2,0,0,0,0
2022,7,17,2,30,0,0,0
2022,7,17,3,0,0,0,0
2022,7,17,3,30,0,0,0
2022,7,17,4,0,0,0,0
2022,7,17,4,30,0,0,0
2022,7,17,5,0,0,0,0
2022,7,17,5,30,0,0,0
2022,7,17,6,0,0,0,0
2022,7,17,6,30,0,0,0
2022,7,17,7,0,0,0,0
2022,7,17,7,30,0,0,0
2022,7,17,8,0,0,0,0
2022,7,17,8,30,0,0,0
2022,7,17,9,0,0,0,0
2022,7,17,9,30,0,0,0
2022,7,17,10,0,0,0,0
2022,7,17,10,30,13,0,13
2022,7,17,11,0,34,2,34
2022,7,17,11,30,34,1,34
2022,7,17,12,0,48,1,48
2022,7,17,12,30,77,1,77
2022,7,17,13,0,126,5,124
2022,7,17,13,30,176,9,171
2022,7,17,14,0,249,20,236
2022,7,17,14,30,333,50,298
2022,7,17,15,0,473,165,346
2022,7,17,15,30,458,122,358
2022,7,17,16,0,443,81,373
2022,7,17,16,30,550,168,399
2022,7,17,17,0,592,194,413
2022,7,17,17,30,530,90,446
2022,7,17,18,0,427,32,397
2022,7,17,18,30,356,11,346
2022,7,17,19,0,355,12,344
2022,7,17,19,30,286,7,280
2022,7,17,20,0,217,3,215
2022,7,17,20,30,191,2,189
2022,7,17,21,0,219,9,213
2022,7,17,21,30,121,5,118
2022,7,17,22,0,110,3,108
2022,7,17,22,30,166,24,155
2022,7,17,23,0,121,13,116
2022,7,17,23,30,51,2,50
2022,7,18,0,0,33,0,33
2022,7,18,0,30,14,0,14
2022,7,18,1,0,3,0,3
2022,7,18,1,30,0,0,0
2022,7,18,2,0,0,0,0
2022,7,18,2,30,0,0,0
2022,7,18,3,0,0,0,0
2022,7,18,3,30,0,0,0
2022,7,18,4,0,0,0,0
2022,7,18,4,30,0,0,0
2022,7,18,5,0,0,0,0
2022,7,18,5,30,0,0,0
2022,7,18,6,0,0,0,0
2022,7,18,6,30,0,0,0
2022,7,18,7,0,0,0,0
2022,7,18,7,30,0,0,0
2022,7,18,8,0,0,0,0
2022,7,18,8,30,0,0,0
2022,7,18,9,0,0,0,0
2022,7,18,9,30,0,0,0
2022,7,18,10,0,0,0,0
2022,7,18,10,30,15,46,13
2022,7,18,11,0,61,147,43
2022,7,18,11,30,146,386,66
2022,7,18,12,0,233,511,81
2022,7,18,12,30,326,602,93
2022,7,18,13,0,420,677,99
2022,7,18,13,30,513,730,107
2022,7,18,14,0,601,773,111
2022,7,18,14,30,685,813,112
2022,7,18,15,0,760,850,108
2022,7,18,15,30,824,870,109
2022,7,18,16,0,877,887,110
2022,7,18,16,30,917,899,109
2022,7,18,17,0,872,751,181
2022,7,18,17,30,926,806,176
2022,7,18,18,0,954,912,107
2022,7,18,18,30,940,911,106
2022,7,18,19,0,912,907,104
2022,7,18,19,30,848,845,126
2022,7,18,20,0,816,888,98
2022,7,18,20,30,751,872,95
2022,7,18,21,0,676,851,91
2022,7,18,21,30,593,824,86
2022,7,18,22,0,504,788,82
2022,7,18,22,30,411,741,76
2022,7,18,23,0,316,679,69
2022,7,18,23,30,223,594,60
2022,7,19,0,0,131,454,47
2022,7,19,0,30,60,302,31
2022,7,19,1,0,9,66,8
2022,7,19,1,30,0,0,0
2022,7,19,2,0,0,0,0
2022,7,19,2,30,0,0,0
2022,7,19,3,0,0,0,0
2022,7,19,3,30,0,0,0
2022,7,19,4,0,0,0,0
2022,7,19,4,30,0,0,0
2022,7,19,5,0,0,0,0
2022,7,19,5,30,0,0,0
2022,7,19,6,0,0,0,0
2022,7,19,6,30,0,0,0
2022,7,19,7,0,0,0,0
2022,7,19,7,30,0,0,0
2022,7,19,8,0,0,0,0
2022,7,19,8,30,0,0,0
2022,7,19,9,0,0,0,0
2022,7,19,9,30,0,0,0
2022,7,19,10,0,0,0,0
2022,7,19,10,30,18,108,14
2022,7,19,11,0,73,321,35
2022,7,19,11,30,150,476,52
2022,7,19,12,0,237,586,63
2022,7,19,12,30,328,664,72
2022,7,19,13,0,421,724,79
2022,7,19,13,30,512,769,85
2022,7,19,14,0,598,804,90
2022,7,19,14,30,678,831,94
2022,7,19,15,0,734,802,120
2022,7,19,15,30,809,865,100
2022,7,19,16,0,859,875,103
2022,7,19,16,30,896,881,106
2022,7,19,17,0,920,884,108
2022,7,19,17,30,932,885,110
2022,7,19,18,0,929,882,111
2022,7,19,18,30,913,878,110
2022,7,19,19,0,884,870,110
2022,7,19,19,30,842,858,109
2022,7,19,20,0,788,843,108
2022,7,19,20,30,679,706,149
2022,7,19,21,0,500,374,243
2022,7,19,21,30,461,446,187
2022,7,19,22,0,444,596,126
2022,7,19,22,30,325,373,157
2022,7,19,23,0,297,581,86
2022,7,19,23,30,211,534,65
2022,7,20,0,0,123,374,55
2022,7,20,0,30,48,98,39
2022,7,20,1,0,7,20,7
2022,7,20,1,30,0,0,0
2022,7,20,2,0,0,0,0
2022,7,20,2,30,0,0,0
2022,7,20,3,0,0,0,0
2022,7,20,3,30,0,0,0
2022,7,20,4,0,0,0,0
2022,7,20,4,30,0,0,0
2022,7,20,5,0,0,0,0
2022,7,20,5,30,0,0,0
2022,7,20,6,0,0,0,0
2022,7,20,6,30,0,0,0
2022,7,20,7,0,0,0,0
2022,7,20,7,30,0,0,0
2022,7,20,8,0,0,0,0
2022,7,20,8,30,0,0,0
2022,7,20,9,0,0,0,0
2022,7,20,9,30,0,0,0
2022,7,20,10,0,0,0,0
2022,7,20,10,30,7,0,7
2022,7,20,11,0,31,4,31
2022,7,20,11,30,72,72,57
2022,7,20,12,0,120,135,80
2022,7,20,12,30,144,40,129
2022,7,20,13,0,261,159,186
2022,7,20,13,30,491,662,125
2022,7,20,14,0,582,743,113
2022,7,20,14,30,558,436,252
2022,7,20,15,0,704,668,193
2022,7,20,15,30,773,727,178
2022,7,20,16,0,834,790,153
2022,7,20,16,30,851,749,180
2022,7,20,17,0,889,809,147
2022,7,20,17,30,908,821,146
2022,7,20,18,0,422,185,251
2022,7,20,18,30,772,714,120
2022,7,20,19,0,832,788,132
2022,7,20,19,30,836,844,117
2022,7,20,20,0,786,839,110
2022,7,20,20,30,713,796,116
2022,7,20,21,0,601,678,137
2022,7,20,21,30,297,137,213
2022,7,20,22,0,178,29,163
2022,7,20,22,30,161,31,147
2022,7,20,23,0,194,201,121
2022,7,20,23,30,114,64,97
2022,7,21,0,0,104,273,55
2022,7,21,0,30,54,253,31
2022,7,21,1,0,8,50,8
2022,7,21,1,30,0,0,0
2022,7,21,2,0,0,0,0
2022,7,21,2,30,0,0,0
2022,7,21,3,0,0,0,0
2022,7,21,3,30,0,0,0
2022,7,21,4,0,0,0,0
2022,7,21,4,30,0,0,0
2022,7,21,5,0,0,0,0
2022,7,21,5,30,0,0,0
2022,7,21,6,0,0,0,0
2022,7,21,6,30,0,0,0
2022,7,21,7,0,0,0,0
2022,7,21,7,30,0,0,0
2022,7,21,8,0,0,0,0
2022,7,21,8,30,0,0,0
2022,7,21,9,0,0,0,0
2022,7,21,9,30,0,0,0
2022,7,21,10,0,0,0,0
2022,7,21,10,30,15,99,12
2022,7,21,11,0,72,338,34
2022,7,21,11,30,151,508,49
2022,7,21,12,0,243,629,59
2022,7,21,12,30,339,713,67
2022,7,21,13,0,437,777,73
2022,7,21,13,30,531,821,78
2022,7,21,14,0,620,853,83
2022,7,21,14,30,700,874,88
2022,7,21,15,0,770,888,92
2022,7,21,15,30,831,900,96
2022,7,21,16,0,880,907,99
2022,7,21,16,30,916,912,100
2022,7,21,17,0,940,914,102
2022,7,21,17,30,950,912,105
2022,7,21,18,0,946,908,106
2022,7,21,18,30,930,904,105
2022,7,21,19,0,900,897,104
2022,7,21,19,30,857,885,104
2022,7,21,20,0,801,868,103
2022,7,21,20,30,734,846,101
2022,7,21,21,0,658,817,100
2022,7,21,21,30,574,782,97
2022,7,21,22,0,485,738,93
2022,7,21,22,30,392,682,87
2022,7,21,23,0,288,586,78
2022,7,21,23,30,206,515,67
2022,7,22,0,0,122,386,53
2022,7,22,0,30,51,215,32
2022,7,22,1,0,7,35,7
2022,7,22,1,30,0,0,0
2022,7,22,2,0,0,0,0
2022,7,22,2,30,0,0,0
2022,7,22,3,0,0,0,0
2022,7,22,3,30,0,0,0
2022,7,22,4,0,0,0,0
2022,7,22,4,30,0,0,0
2022,7,22,5,0,0,0,0
2022,7,22,5,30,0,0,0
2022,7,22,6,0,0,0,0
2022,7,22,6,30,0,0,0
2022,7,22,7,0,0,0,0
2022,7,22,7,30,0,0,0
2022,7,22,8,0,0,0,0
2022,7,22,8,30,0,0,0
2022,7,22,9,0,0,0,0
2022,7,22,9,30,0,0,0
2022,7,22,10,0,0,0,0
2022,7,22,10,30,13,74,11
2022,7,22,11,0,67,292,35
2022,7,22,11,30,145,468,52
2022,7,22,12,0,160,187,106
2022,7,22,12,30,312,557,101
2022,7,22,13,0,406,660,98
2022,7,22,13,30,507,731,105
2022,7,22,14,0,541,581,177
2022,7,22,14,30,532,404,250
2022,7,22,15,0,607,474,246
2022,7,22,15,30,800,836,118
2022,7,22,16,0,883,923,90
2022,7,22,16,30,921,929,91
2022,7,22,17,0,942,927,94
2022,7,22,17,30,956,930,95
2022,7,22,18,0,953,923,100
2022,7,22,18,30,938,921,99
2022,7,22,19,0,910,918,97
2022,7,22,19,30,866,909,94
2022,7,22,20,0,812,897,91
2022,7,22,20,30,745,880,88
2022,7,22,21,0,654,811,101
2022,7,22,21,30,528,639,139
2022,7,22,22,0,472,690,107
2022,7,22,22,30,355,498,133
2022,7,22,23,0,290,567,88
2022,7,22,23,30,214,592,56
2022,7,23,0,0,127,464,45
2022,7,23,0,30,53,280,28
2022,7,23,1,0,7,52,7
2022,7,23,1,30,0,0,0
2022,7,23,2,0,0,0,0
2022,7,23,2,30,0,0,0
2022,7,23,3,0,0,0,0
2022,7,23,3,30,0,0,0
2022,7,23,4,0,0,0,0
2022,7,23,4,30,0,0,0
2022,7,23,5,0,0,0,0
2022,7,23,5,30,0,0,0
2022,7,23,6,0,0,0,0
2022,7,23,6,30,0,0,0
2022,7,23,7,0,0,0,0
2022,7,23,7,30,0,0,0
2022,7,23,8,0,0,0,0
2022,7,23,8,30,0,0,0
2022,7,23,9,0,0,0,0
2022,7,23,9,30,0,0,0
2022,7,23,10,0,0,0,0
2022,7,23,10,30,4,0,4
2022,7,23,11,0,18,0,18
2022,7,23,11,30,35,1,35
2022,7,23,12,0,19,0,19
2022,7,23,12,30,23,0,23
2022,7,23,13,0,27,0,27
2022,7,23,13,30,34,0,34
2022,7,23,14,0,48,0,48
2022,7,23,14,30,52,0,52
2022,7,23,15,0,51,0,51
2022,7,23,15,30,129,1,128
2022,7,23,16,0,288,8,281
2022,7,23,16,30,310,9,302
2022,7,23,17,0,512,113,409
2022,7,23,17,30,463,70,398
2022,7,23,18,0,597,239,376
2022,7,23,18,30,871,797,146
2022,7,23,19,0,889,891,101
2022,7,23,19,30,848,883,99
2022,7,23,20,0,796,871,98
2022,7,23,20,30,731,854,95
2022,7,23,21,0,657,831,92
2022,7,23,21,30,575,800,89
2022,7,23,22,0,486,759,86
2022,7,23,22,30,392,704,80
2022,7,23,23,0,297,632,73
2022,7,23,23,30,205,530,65
2022,7,24,0,0,119,387,52
2022,7,24,0,30,48,198,31
2022,7,24,1,0,5,19,5
2022,7,24,1,30,0,0,0
2022,7,24,2,0,0,0,0
2022,7,24,2,30,0,0,0
2022,7,24,3,0,0,0,0
2022,7,24,3,30,0,0,0
2022,7,24,4,0,0,0,0
2022,7,24,4,30,0,0,0
2022,7,24,5,0,0,0,0
2022,7,24,5,30,0,0,0
2022,7,24,6,0,0,0,0
2022,7,24,6,30,0,0,0
2022,7,24,7,0,0,0,0
2022,7,24,7,30,0,0,0
2022,7,24,8,0,0,0,0
2022,7,24,8,30,0,0,0
2022,7,24,9,0,0,0,0
2022,7,24,9,30,0,0,0
2022,7,24,10,0,0,0,0
2022,7,24,10,30,4,0,4
2022,7,24,11,0,24,0,24
2022,7,24,11,30,29,0,29
2022,7,24,12,0,48,2,47
2022,7,24,12,30,156,42,140
2022,7,24,13,0,216,82,178
2022,7,24,13,30,136,11,130
2022,7,24,14,0,166,15,157
2022,7,24,14,30,234,20,220
2022,7,24,15,0,261,23,244
2022,7,24,15,30,415,145,297
2022,7,24,16,0,489,163,349
2022,7,24,16,30,245,3,242
2022,7,24,17,0,243,11,233
2022,7,24,17,30,563,221,359
2022,7,24,18,0,715,427,322
2022,7,24,18,30,775,578,250
2022,7,24,19,0,801,671,208
2022,7,24,19,30,746,608,231
2022,7,24,20,0,335,75,275
2022,7,24,20,30,446,176,315
2022,7,24,21,0,313,85,255
2022,7,24,21,30,109,0,109
2022,7,24,22,0,46,0,46
2022,7,24,22,30,34,0,34
2022,7,24,23,0,34,0,34
2022,7,24,23,30,33,0,33
2022,7,25,0,0,52,29,47
2022,7,25,0,30,34,51,30
2022,7,25,1,0,4,11,4
2022,7,25,1,30,0,0,0
2022,7,25,2,0,0,0,0
2022,7,25,2,30,0,0,0
2022,7,25,3,0,0,0,0
2022,7,25,3,30,0,0,0
2022,7,25,4,0,0,0,0
2022,7,25,4,30,0,0,0
2022,7,25,5,0,0,0,0
2022,7,25,5,30,0,0,0
2022,7,25,6,0,0,0,0
2022,7,25,6,30,0,0,0
2022,7,25,7,0,0,0,0
2022,7,25,7,30,0,0,0
2022,7,25,8,0,0,0,0
2022,7,25,8,30,0,0,0
2022,7,25,9,0,0,0,0
2022,7,25,9,30,0,0,0
2022,7,25,10,0,0,0,0
2022,7,25,10,30,12,87,10
2022,7,25,11,0,66,327,32
2022,7,25,11,30,144,501,48
2022,7,25,12,0,235,622,59
2022,7,25,12,30,330,707,67
2022,7,25,13,0,428,771,73
2022,7,25,13,30,523,819,78
2022,7,25,14,0,613,856,81
2022,7,25,14,30,697,884,84
2022,7,25,15,0,773,906,88
2022,7,25,15,30,836,922,88
2022,7,25,16,0,889,934,90
2022,7,25,16,30,929,943,91
2022,7,25,17,0,955,948,92
2022,7,25,17,30,966,948,93
2022,7,25,18,0,950,901,121
2022,7,25,18,30,894,809,161
2022,7,25,19,0,840,738,189
2022,7,25,19,30,807,738,183
2022,7,25,20,0,733,677,192
2022,7,25,20,30,645,605,196
2022,7,25,21,0,574,575,185
2022,7,25,21,30,492,511,184
2022,7,25,22,0,390,375,194
2022,7,25,22,30,296,286,170
2022,7,25,23,0,234,208,161
2022,7,25,23,30,160,149,121
2022,7,26,0,0,93,151,67
2022,7,26,0,30,41,56,36
2022,7,26,1,0,5,28,5
2022,7,26,1,30,0,0,0
2022,7,26,2,0,0,0,0
2022,7,26,2,30,0,0,0
2022,7,26,3,0,0,0,0
2022,7,26,3,30,0,0,0
2022,7,26,4,0,0,0,0
2022,7,26,4,30,0,0,0
2022,7,26,5,0,0,0,0
2022,7,26,5,30,0,0,0
2022,7,26,6,0,0,0,0
2022,7,26,6,30,0,0,0
2022,7,26,7,0,0,0,0
2022,7,26,7,30,0,0,0
2022,7,26,8,0,0,0,0
2022,7,26,8,30,0,0,0
2022,7,26,9,0,0,0,0
2022,7,26,9,30,0,0,0
2022,7,26,10,0,0,0,0
2022,7,26,10,30,5,0,5
2022,7,26,11,0,34,6,33
2022,7,26,11,30,91,200,53
2022,7,26,12,0,152,208,94
2022,7,26,12,30,251,331,128
2022,7,26,13,0,388,599,114
2022,7,26,13,30,428,449,185
2022,7,26,14,0,500,505,187
2022,7,26,14,30,665,801,111
2022,7,26,15,0,753,845,115
2022,7,26,15,30,829,911,92
2022,7,26,16,0,880,920,95
2022,7,26,16,30,919,927,97
2022,7,26,17,0,928,888,121
2022,7,26,17,30,872,661,264
2022,7,26,18,0,897,762,197
2022,7,26,18,30,815,653,224
2022,7,26,19,0,820,696,207
2022,7,26,19,30,719,562,245
2022,7,26,20,0,738,713,170
2022,7,26,20,30,697,760,134
2022,7,26,21,0,588,621,169
2022,7,26,21,30,480,505,176
2022,7,26,22,0,429,518,159
2022,7,26,22,30,341,423,156
2022,7,26,23,0,245,322,133
2022,7,26,23,30,192,416,85
2022,7,27,0,0,114,377,51
2022,7,27,0,30,45,215,28
2022,7,27,1,0,3,0,3
2022,7,27,1,30,0,0,0
2022,7,27,2,0,0,0,0
2022,7,27,2,30,0,0,0
2022,7,27,3,0,0,0,0
2022,7,27,3,30,0,0,0
2022,7,27,4,0,0,0,0
2022,7,27,4,30,0,0,0
2022,7,27,5,0,0,0,0
2022,7,27,5,30,0,0,0
2022,7,27,6,0,0,0,0
2022,7,27,6,30,0,0,0
2022,7,27,7,0,0,0,0
2022,7,27,7,30,0,0,0
2022,7,27,8,0,0,0,0
2022,7,27,8,30,0,0,0
2022,7,27,9,0,0,0,0
2022,7,27,9,30,0,0,0
2022,7,27,10,0,0,0,0
2022,7,27,10,30,6,7,6
2022,7,27,11,0,37,3,37
2022,7,27,11,30,59,8,58
2022,7,27,12,0,100,15,96
2022,7,27,12,30,120,15,114
2022,7,27,13,0,117,11,112
2022,7,27,13,30,154,14,146
2022,7,27,14,0,152,5,149
2022,7,27,14,30,109,1,108
2022,7,27,15,0,131,2,129
2022,7,27,15,30,204,10,196
2022,7,27,16,0,149,1,148
2022,7,27,16,30,208,2,206
2022,7,27,17,0,202,1,201
2022,7,27,17,30,180,2,178
2022,7,27,18,0,280,11,270
2022,7,27,18,30,510,114,407
2022,7,27,19,0,645,355,333
2022,7,27,19,30,582,278,348
2022,7,27,20,0,520,255,317
2022,7,27,20,30,615,556,204
2022,7,27,21,0,558,550,188
2022,7,27,21,30,469,467,189
2022,7,27,22,0,425,522,154
2022,7,27,22,30,306,312,170
2022,7,27,23,0,269,470,106
2022,7,27,23,30,193,496,66
2022,7,28,0,0,107,338,51
2022,7,28,0,30,42,198,27
2022,7,28,1,0,4,21,4
2022,7,28,1,30,0,0,0
2022,7,28,2,0,0,0,0
2022,7,28,2,30,0,0,0
2022,7,28,3,0,0,0,0
2022,7,28,3,30,0,0,0
2022,7,28,4,0,0,0,0
2022,7,28,4,30,0,0,0
2022,7,28,5,0,0,0,0
2022,7,28,5,30,0,0,0
2022,7,28,6,0,0,0,0
2022,7,28,6,30,0,0,0
2022,7,28,7,0,0,0,0
2022,7,28,7,30,0,0,0
2022,7,28,8,0,0,0,0
2022,7,28,8,30,0,0,0
2022,7,28,9,0,0,0,0
2022,7,28,9,30,0,0,0
2022,7,28,10,0,0,0,0
2022,7,28,10,30,8,62,7
2022,7,28,11,0,58,294,30
2022,7,28,11,30,132,463,47
2022,7,28,12,0,218,575,60
2022,7,28,12,30,309,653,70
2022,7,28,13,0,401,710,79
2022,7,28,13,30,426,506,154
2022,7,28,14,0,157,13,149
2022,7,28,14,30,119,1,118
2022,7,28,15,0,156,14,145
2022,7,28,15,30,483,216,309
2022,7,28,16,0,623,363,314
2022,7,28,16,30,715,478,293
2022,7,28,17,0,838,717,188
2022,7,28,17,30,667,424,278
2022,7,28,18,0,630,380,282
2022,7,28,18,30,715,476,286
2022,7,28,19,0,704,463,298
2022,7,28,19,30,676,512,246
2022,7,28,20,0,652,507,250
2022,7,28,20,30,586,483,230
2022,7,28,21,0,605,695,139
2022,7,28,21,30,509,600,151
2022,7,28,22,0,417,500,158
2022,7,28,22,30,365,610,101
2022,7,28,23,0,262,380,131
2022,7,28,23,30,186,376,91
2022,7,29,0,0,110,279,65
2022,7,29,0,30,32,6,32
2022,7,29,1,0,2,0,2
2022,7,29,1,30,0,0,0
2022,7,29,2,0,0,0,0
2022,7,29,2,30,0,0,0
2022,7,29,3,0,0,0,0
2022,7,29,3,30,0,0,0
2022,7,29,4,0,0,0,0
2022,7,29,4,30,0,0,0
2022,7,29,5,0,0,0,0
2022,7,29,5,30,0,0,0
2022,7,29,6,0,0,0,0
2022,7,29,6,30,0,0,0
2022,7,29,7,0,0,0,0
2022,7,29,7,30,0,0,0
2022,7,29,8,0,0,0,0
2022,7,29,8,30,0,0,0
2022,7,29,9,0,0,0,0
2022,7,29,9,30,0,0,0
2022,7,29,10,0,0,0,0
2022,7,29,10,30,9,82,8
2022,7,29,11,0,61,359,28
2022,7,29,11,30,140,541,42
2022,7,29,12,0,231,659,51
2022,7,29,12,30,327,738,59
2022,7,29,13,0,423,793,65
2022,7,29,13,30,516,834,69
2022,7,29,14,0,605,865,74
2022,7,29,14,30,688,889,78
2022,7,29,15,0,762,907,82
2022,7,29,15,30,824,920,84
2022,7,29,16,0,876,930,87
2022,7,29,16,30,916,937,89
2022,7,29,17,0,737,538,250
2022,7,29,17,30,692,437,292
2022,7,29,18,0,401,144,269
2022,7,29,18,30,234,20,216
2022,7,29,19,0,504,158,366
2022,7,29,19,30,560,191,400
2022,7,29,20,0,272,87,203
2022,7,29,20,30,74,3,72
2022,7,29,21,0,246,20,233
2022,7,29,21,30,330,79,283
2022,7,29,22,0,314,175,224
2022,7,29,22,30,195,102,151
2022,7,29,23,0,287,626,74
2022,7,29,23,30,201,593,53
2022,7,30,0,0,115,474,40
2022,7,30,0,30,43,279,24
2022,7,30,1,0,2,22,2
2022,7,30,1,30,0,0,0
2022,7,30,2,0,0,0,0
2022,7,30,2,30,0,0,0
2022,7,30,3,0,0,0,0
2022,7,30,3,30,0,0,0
2022,7,30,4,0,0,0,0
2022,7,30,4,30,0,0,0
2022,7,30,5,0,0,0,0
2022,7,30,5,30,0,0,0
2022,7,30,6,0,0,0,0
2022,7,30,6,30,0,0,0
2022,7,30,7,0,0,0,0
2022,7,30,7,30,0,0,0
2022,7,30,8,0,0,0,0
2022,7,30,8,30,0,0,0
2022,7,30,9,0,0,0,0
2022,7,30,9,30,0,0,0
2022,7,30,10,0,0,0,0
2022,7,30,10,30,8,82,7
2022,7,30,11,0,58,357,26
2022,7,30,11,30,136,538,39
2022,7,30,12,0,226,654,49
2022,7,30,12,30,321,732,57
2022,7,30,13,0,417,789,63
2022,7,30,13,30,511,831,68
2022,7,30,14,0,600,863,72
2022,7,30,14,30,681,880,79
2022,7,30,15,0,752,888,88
2022,7,30,15,30,816,903,92
2022,7,30,16,0,868,915,93
2022,7,30,16,30,907,923,94
2022,7,30,17,0,932,927,95
2022,7,30,17,30,944,925,99
2022,7,30,18,0,901,809,163
2022,7,30,18,30,857,741,191
2022,7,30,19,0,894,908,101
2022,7,30,19,30,739,587,248
2022,7,30,20,0,717,670,188
2022,7,30,20,30,677,710,157
2022,7,30,21,0,589,631,168
2022,7,30,21,30,478,529,164
2022,7,30,22,0,464,689,111
2022,7,30,22,30,350,539,120
2022,7,30,23,0,280,600,77
2022,7,30,23,30,138,217,84
2022,7,31,0,0,107,390,46
2022,7,31,0,30,40,231,25
2022,7,31,1,0,2,15,2
2022,7,31,1,30,0,0,0
2022,7,31,2,0,0,0,0
2022,7,31,2,30,0,0,0
2022,7,31,3,0,0,0,0
2022,7,31,3,30,0,0,0
2022,7,31,4,0,0,0,0
2022,7,31,4,30,0,0,0
2022,7,31,5,0,0,0,0
2022,7,31,5,30,0,0,0
2022,7,31,6,0,0,0,0
2022,7,31,6,30,0,0,0
2022,7,31,7,0,0,0,0
2022,7,31,7,30,0,0,0
2022,7,31,8,0,0,0,0
2022,7,31,8,30,0,0,0
2022,7,31,9,0,0,0,0
2022,7,31,9,30,0,0,0
2022,7,31,10,0,0,0,0
2022,7,31,10,30,4,0,4
2022,7,31,11,0,50,186,34
2022,7,31,11,30,128,442,50
2022,7,31,12,0,217,571,64
2022,7,31,12,30,312,662,75
2022,7,31,13,0,409,729,83
